"주택유형별","지역별","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","2024.12 월","2025.01 월","2025.02 월","2025.03 월","2025.04 월","2025.05 월","2025.06 월","2025.07 월","2025.08 월","2025.09 월","2025.10 월","2025.11 월","2025.12 월",
"아파트","9개도","전세수급동향","","105.5813953","106.7809058","108.7760098","111.0526316","110.0489596","107.4785802","107.5152999","109.5471236","110.869033","112.619339","111.6891065","110.9547124","111.1475997","110.9923573","111.9118701","109.3802245","107.9113924","108.1502269","108.321403","109.7053209","111.3397757","111.7931281","111.5425913","111.8050585","111.6576977","112.3830136","114.6174544","116.2160581","115.2959757","114.8397286","114.2235376","114.2989786","114.5659239","114.8096565","114.2873723","111.5714949","110.4456825","110.3296193","109.6564531","108.7743733","108.2636955","107.6253482","107.6137419","106.3138347","105.7974284","105.6733589","105.3124295","103.9927814","102.5490638","102.9663885","103.2032484","102.1439856","101.9196025","101.7377567","101.3766644","100.4398827","99.39093165","100","98.38709677","94.51491661","94.12731971","93.45783416","93.30514447","89.40568475","87.03312192","86.86868687","86.45759925","86.25792812","87.23279305","86.71599718","85.92905802","85.0129199","82.21506332","80.84870029","79.1268607","78.58253721","78.64918907","77.94934459","79.56009776","81.48189291","82.7","83.29444444","84.56111111","87.59720062","89.78078659","90.81632653","91.91365979","90.44243986","90.96864261","96.11504615","103.6810474","106.5518352","106.7289118","107.4908779","110.2060528","115.2768835","115.7920155","115.3198111","113.9246619","111.6441296","109.8518995","113.1680618","118.7544684","120.5469309","120.6643857","119.0991727","102.502298","99.31314472","97.4364212","95.80992748","96.65747408","98.6236658","98.4015933","98.084976","96.27974671","92.72035543","90.55510162","85.38198345","78.68450618","74.4254928","74.22739223","76.11488665","80.31648395","83.71198968","87.56138697","88.9577856","90.60965326","92.3309688","94.09940969","94.82861253","94.42928717","93.67032095","93.26511764","93.54219327","93.32101886","94.23974334","96.03344352","96.11608011","97.16118997","98.1698425","98.22331324","98.60246938","97.91221077","97.60839977","96.92057165","97.16605094","97.52576317","97.29922157","97.21378394","97.4843364344","97.23988988","97.44636415","98.39329789","99.00797418","99.54907917","99.67011582",
"아파트","8개도","전세수급동향","","105.2874528","107.7633235","110.0503567","112.3373898","111.2463282","109.1900965","108.9173311","108.4347461","109.1481326","110.2601762","110.1762484","109.0642048","109.3366093","109.8484848","110.2989353","109.3775594","108.3538084","108.1285831","107.5224857","108.217498","108.4832379","109.0760425","108.6672118","109.5257563","108.8481467","109.3862096","110.880829","111.986438","110.4025508","109.5854922","108.692185","109.2503987","109.7089314","109.0111643","108.7320574","107.3564593","106.9976077","106.5590112","106.0406699","104.5454545","103.3891547","102.5917065","102.7511962","100.9370016","101.626646","101.0069713","100.929512","100.464756","100.3292022","100.348567","100.6777692","98.99302866","98.46958543","98.43144849","97.98605732","96.86289698","96.35941131","96.74670798","94.94577847","92.67473118","92.42831541","91.44265233","91.35304659","89.359319","87.92562724","85.5062724","84.85663082","84.09498208","84.00537634","83.4453405","82.59408602","82.01164875","78.63558597","78.22925577","76.43284859","76.71086399","75.79127459","74.8075278","76.45423439","75.74850299","76.11206159","76.16552609","77.08511548","78.75320787","80.90510033","82.10405349","83.21145006","83.10697869","83.67112411","87.44782972","95.33597663","98.77921536","97.79841402","97.7566778","101.2207846","105.7700334","106.8343072","106.6882304","107.0638564","105.7282972","104.4970785","107.2099332","111.9839953","113.8381965","115.1898117","116.482873","104.8306822","102.2982336","101.4931199","100.8051137","101.2052308","101.6006246","101.0246902","100.5855372","99.63403923","97.60417683","96.14033376","92.62711037","87.22064995","83.50248853","83.75874456","84.32123275","86.13632067","87.93722821","89.93666099","90.04065041","91.15617319","92.39459255","93.43448667","94.22858763","94.53582908","94.11041785","93.95548105","93.89028593","93.2616187","93.70401416","94.86821272","94.36993574","94.85424234","95.80888516","95.89736425","96.58191301","96.1814287","96.16280153","95.79025799","95.90667784","95.83682593","95.57135046","95.1567341","95.3298706032","95.68981228","96.17277201","97.19336614","97.68088208","98.34609076","98.56934573",
"아파트","서울","전세수급동향","","107.7484047","110.3919781","115.1916058","114.3446379","112.5114574","111.1824015","112.1448213","117.2777269","120.3941338","120.4399633","119.3858845","119.4775435","120.5908684","121.038496","120.2775291","114.3688451","110.2506714","109.8478066","111.4592659","111.5487914","114.4583706","117.0098478","115.7564906","116.8755595","115.2504472","116.8157424","120.9302326","122.2271914","120.3488372","119.8121646","120.6171735","120.0805009","122.0035778","122.7862254","123.1663685","121.3103757","119.8792487","116.5921288","114.8479428","114.5348837","115.2504472","115.7871199","115.8765653","115.9660107","115.2250662","115.0485437","114.6954987","112.5772286","108.6054722","108.4289497","107.6345984","107.678729","107.4712644","108.524735","107.9063604","101.8534863","102.4271845","103.2656664","102.5154457","100.1902588","100.0761035","99.543379","94.7869102","89.53576865","85.1217656","86.26331811","89.61187215","93.91171994","98.28767123","94.44444444","91.40030441","87.29071537","78.90196078","69.88235294","69.01960784","71.09803922","73.64705882","76.35294118","83.64705882","92.76470588","95.90196078","99.98039216","102.1764706","112.0392157","112.3004354","109.6879536","108.3393764","106.8940493","104.1001451","112.9172714","117.4511224","120.7096307","119.3338161","125.0181028","128.8196959","133.5264301","131.173063","126.2853005","119.4605358","109.7212165","110.2824041","117.2338885","119.982699","121.2514418","119.8385236","108.2660515","100.1345636","94.65590158","91.8781238","89.56170704","90.60938101","93.59861592","94.39638601","94.15609381","91.34948097","87.67781622","83.10265283","75.25951557","67.06074587","60.90926567","60.72628827","62.63069455","68.42793129","75.71882001","84.1579537","87.22927558","89.73114264","92.63442868","93.94137416","95.41635549","95.55638536","93.96004481","93.18515797","94.63629684","96.73952976","99.3662748","101.7725937","104.0044085","104.7483468","104.4728141","102.929831","102.0848641","100.3490081","98.32843497","97.7038942","98.19985305","99.69691403","99.78233267","101.1064756","102.4215490658","101.460185","101.6415745","103.0745511","104.9700707","104.8612371","105.5142391",
"아파트","강북권역","전세수급동향","","114.9910233","115.7091562","116.6965889","116.6965889","115.0807899","115.3500898","114.4524237","118.1328546","118.940754","118.7612208","118.491921","117.0556553","118.5413005","119.1564148","120.6502636","117.6625659","114.1476274","115.1142355","115.3778559","115.9050967","119.1564148","120.6502636","119.9472759","119.1564148","118.0701754","121.2280702","124.7368421","124.8245614","122.8070175","123.5087719","125","123.0701754","123.9473684","125.3070175","126.2280702","121.7105263","120.745614","118.0701754","115.2631579","115","115","114.5614035","114.4736842","113.6842105","112.6736111","113.28125","112.3263889","111.5451389","107.4652778","106.4236111","106.0763889","108.59375","106.3478261","106.3478261","105.5652174","101.1284722","102.5173611","103.5590278","101.0416667","94.00311526","93.7694704","95.63862928","92.60124611","86.83800623","82.63239875","83.48909657","84.26791277","86.83800623","89.01869159","86.60436137","83.48909657","82.94392523","73.55305466","66.80064309","66.31832797","67.84565916","71.3022508","72.42765273","79.90353698","88.14308682","90.07234727","94.73472669","96.26205788","103.2154341","104.712813","105.6701031","105.5882353","104.197349","101.6200295","114.1384389","119.0441176","122.2794118","118.9705882","126.7647059","128.5294118","133.75","133.4558824","130.1470588","122.0220588","111.4338235","111.8382353","118.8970588","119.3573668","121.1206897","122.7468652","108.1504702","101.234326","94.49451411","91.77115987","89.30250784","91.24216301","94.59247649","94.37695925","93.75","90.36050157","86.32445141","80.42711599","73.0799373","65.71316614","60.36442006","62.72312951","65.91340676","71.24952526","77.36422332","83.87770604","84.88416255","89.3657425","90.96088112","92.61298899","93.33459932","93.23965059","91.37865553","91.31245339","94.20208799","96.06636838","100","102.8709918","106.3571961","105.7233408","105.1267711","103.616704","102.6286353","100.6338553","97.89336316","96.66293811","96.75615213","98.26621924","99.00442478","100.7190265","102.3230088496","101.2352507","101.3458702","103.4292035","105.5678466","105.2359882","106.0103245",
"아파트","도심권","전세수급동향","","136.3636364","136.3636364","134.8484848","134.8484848","134.8484848","134.3434343","134.8484848","134.3434343","134.8484848","134.3434343","134.3434343","134.3434343","131.5533981","131.5533981","131.5533981","131.0679612","130.5825243","130.5825243","129.6116505","130.5825243","130.5825243","131.5533981","133.9805825","134.9514563","132.5242718","134.9514563","134.4660194","134.9514563","134.4660194","133.4951456","134.4660194","134.9514563","132.038835","131.5533981","132.038835","129.1262136","128.6407767","128.6407767","129.6116505","129.1262136","129.1262136","129.1262136","129.1262136","125.7281553","118.4466019","120.3883495","117.961165","114.5631068","112.1359223","110.6796117","107.7669903","116.5048544","116.5048544","117.4757282","119.4174757","115.0485437","119.9029126","124.7572816","117.4757282","107.5268817","110.2150538","115.5913978","115.5913978","96.23655914","95.69892473","101.0752688","102.688172","106.9892473","105.9139785","109.6774194","97.84946237","98.92473118","92.70833333","81.25","83.85416667","85.41666667","82.29166667","86.45833333","77.08333333","84.89583333","89.58333333","94.79166667","105.2083333","107.8125","113.0630631","112.1621622","115.625","110.3603604","107.2072072","117.5675676","126.3392857","124.1071429","121.875","131.6964286","132.5892857","142.4107143","137.0535714","130.8035714","120.5357143","111.6071429","103.125","115.625","114.2414861","118.8854489","118.5758514","104.6439628","102.1671827","92.10526316","89.31888545","85.13931889","87.61609907","92.10526316","91.33126935","90.09287926","86.84210526","84.05572755","76.00619195","69.65944272","65.01547988","60.99071207","63.96396396","66.51651652","70.87087087","78.22822823","83.03303303","84.23423423","89.48948949","92.04204204","94.29429429","91.89189189","90.84084084","89.63963964","90.44117647","90.29411765","91.61764706","93.67647059","99.41176471","103.0882353","104.5588235","106.0294118","104.8529412","103.6764706","102.9411765","101.0294118","99.41176471","100.2941176","101.6176471","100.867052","101.734104","103.0346820809","101.8786127","101.1560694","103.6127168","104.9132948","103.6127168","103.7572254",
"아파트","동북권","전세수급동향","","100.5813953","102.9069767","104.7965116","105.377907","103.3430233","103.3430233","102.9069767","108.8662791","110.1744186","110.0290698","109.7383721","107.4127907","110.6017192","111.8911175","114.3266476","109.3123209","104.1547278","105.8739255","106.5902579","107.1633238","111.6045845","113.7535817","111.8911175","110.3151862","108.739255","113.3237822","118.4813754","119.0544413","116.1891117","117.47851","119.6275072","116.3323782","118.7679083","119.6991404","121.3467049","114.8280802","113.3954155","109.025788","104.5845272","104.2979943","104.0114613","103.4383954","103.4383954","103.1518625","102.6912181","102.5495751","101.8413598","101.8413598","100.1416431","99.71671388","100.2832861","101.5580737","100.7102273","100.4261364","100.1420455","96.74220963","97.16713881","97.45042493","96.17563739","89.48655257","88.63080685","89.36430318","84.71882641","82.76283619","79.70660147","80.68459658","80.92909535","82.39608802","85.20782396","81.90709046","80.19559902","81.17359413","70.79081633","66.32653061","65.43367347","67.34693878","70.91836735","71.81122449","79.84693878","88.45663265","90.36989796","94.96173469","94.57908163","101.6581633","101.3064133","102.7315914","102.4940618","101.543943","98.09976247","113.8954869","118.4085511","123.1591449","120.0712589","127.4346793","129.216152","133.1353919","133.6104513","130.4038005","122.6247031","110.6294537","114.608076","121.1401425","123.1736527","122.6946108","125.1497006","108.4730539","100.5688623","94.49101796","91.31736527","89.8502994","91.46706587","95.02994012","95.68862275","95.08982036","91.28742515","86.88622754","82.18562874","75.1497006","68.29341317","61.76646707","63.66024518","67.6882662","73.99299475","79.39287799","85.90192644","85.84354933","89.696439","90.6012843","91.88558085","92.00233508","92.70286048","91.36018681","91.44661309","95.83811711","97.44546498","102.0091848","104.2479908","107.5774971","106.5729047","106.1710677","103.7026406","102.5258324","100.0574053","96.90011481","95.29276693","95.06314581","96.98622273","98.20615034","100.3416856","102.3633257403","101.6799544","101.9077449","103.6161731","106.3781321","106.8052392","107.6879271",
"아파트","서북권","전세수급동향","","139.9122807","136.4035088","136.8421053","135.0877193","133.3333333","135.0877193","131.5789474","132.0175439","131.5789474","131.5789474","131.1403509","131.1403509","130.7692308","129.9145299","129.9145299","130.7692308","129.4871795","129.0598291","129.0598291","129.0598291","131.6239316","131.6239316","131.6239316","131.6239316","133.0508475","132.6271186","134.7457627","133.0508475","132.2033898","132.6271186","132.6271186","132.6271186","132.2033898","136.440678","135.5932203","135.5932203","135.5932203","135.5932203","134.3220339","134.3220339","135.1694915","134.7457627","134.3220339","134.3220339","137.0833333","138.75","138.3333333","137.5","125","122.5","121.6666667","122.5","114.1666667","114.1666667","109.5833333","102.0833333","103.3333333","103.3333333","101.25","98.21428571","97.85714286","100.7142857","100.3571429","92.5","82.5","80","81.78571429","86.42857143","88.92857143","85","83.57142857","77.5","67.91044776","57.8358209","56.34328358","56.71641791","64.55223881","64.17910448","82.08955224","89.55223881","89.55223881","94.02985075","94.7761194","104.4776119","108.1632653","109.1836735","106.8027211","107.1428571","107.4829932","112.244898","115.3061224","118.3673469","113.6054422","121.0884354","123.4693878","128.9115646","130.2721088","128.9115646","121.4285714","113.6054422","110.5442177","114.9659864","110.9123435","117.7101968","117.9785331","109.2128801","102.6833631","95.88550984","94.54382826","90.07155635","92.66547406","94.72271914","92.21824687","91.86046512","89.62432916","85.95706619","77.72808587","68.87298748","58.4078712","55.81395349","59.28449744","60.39182283","63.45826235","70.95400341","78.44974446","82.45315162","88.33049404","91.39693356","93.78194208","98.04088586","96.1669506","92.41908007","91.41666667","91.66666667","94.58333333","97.75","100.8333333","104.6666667","103.9166667","101.5833333","102.6666667","102.3333333","101","99","99.08333333","99.66666667","100.0833333","100.2459016","101.2295082","101.8032786885","99.59016393","99.83606557","102.7868852","103.6065574","101.6393443","102.4590164",
"아파트","강남권역","전세수급동향","","100.2777778","104.9074074","113.6363636","111.8913858","109.8314607","106.835206","109.7378277","116.3857678","121.9101124","122.1910112","120.3183521","122.0037453","122.7189781","122.9927007","119.8905109","110.9489051","106.2043796","104.379562","107.3905109","107.0255474","109.580292","113.229927","111.4051095","114.5072993","112.3175182","112.2262774","116.9708029","119.5255474","117.7919708","115.9671533","116.0583942","116.9708029","119.9817518","120.1642336","119.9817518","120.8941606","118.9781022","115.0547445","114.4160584","114.0510949","115.5109489","117.0620438","117.3357664","118.3394161","117.8635548","116.8761221","117.1454219","113.6445242","109.7845601","110.502693","109.2459605","106.7324955","108.6330935","110.7719928","110.3231598","102.6032316","102.3339318","102.962298","104.0394973","106.1011905","106.1011905","103.2738095","96.875","92.11309524","87.5","88.91369048","94.7172619","100.6696429","107.1428571","101.9345238","98.95833333","91.44345238","83.99693721","72.81776417","71.59264931","74.19601838","75.8805513","80.09188361","87.21286371","97.1669219","101.4548239","104.9770291","107.8101072","120.4441041","119.6709585","113.5908441","111.0157368","109.5135908","106.509299","111.7310443","115.9058488","119.1868759","119.6861626","123.3238231","129.1012839","133.3095578","128.9586305","122.5392297","116.9757489","108.0599144","108.7731812","115.6205421","120.5849057","121.3773585","117.0377358","108.3773585","99.0754717","94.81132075","91.98113208","89.81132075","90","92.64150943","94.41509434","94.54716981","92.30188679","88.98113208","85.67924528","77.35849057","68.35849057","61.43396226","58.7954462","59.45648182","65.69959603","74.12780022","84.42893867","89.49687844","90.08446566","94.2526625","95.22585384","97.42930591","97.79654793","96.45611458","95.00362056","95.05792904","97.39319334","98.75090514","100.7060101","101.7197683","103.801593","103.8377987","102.262853","101.5568429","100.0724113","98.75090514","98.71469949","99.60173787","101.0861694","100.535523","101.4816137","102.5169582292","101.6779722","101.9278829","102.7311674","104.3912888","104.4983934","105.0339165",
"아파트","서남권","전세수급동향","","98.6970684","100.6514658","109.2833876","108.1433225","108.4690554","103.5830619","96.74267101","104.8859935","112.2149837","113.3550489","119.7068404","119.3811075","120.952381","121.9047619","120.3174603","110","103.4920635","101.5873016","102.3809524","101.9047619","108.0952381","115.7142857","113.1746032","116.8253968","112.8571429","111.5873016","112.6984127","115.5555556","114.6031746","114.1269841","116.1904762","119.5238095","124.2857143","124.7619048","124.9206349","126.984127","124.1269841","118.2539683","117.1428571","116.3492063","118.7301587","120.6349206","121.1111111","123.6507937","123.354232","121.630094","122.4137931","119.4357367","112.8526646","112.8526646","109.4043887","106.1128527","107.0754717","108.30721","106.1128527","101.2539185","103.6050157","104.3887147","105.4858934","103.9402174","105.1630435","104.7554348","99.72826087","95.78804348","94.56521739","95.65217391","102.8532609","104.3478261","105.4347826","103.5326087","103.2608696","96.19565217","87.98342541","77.0718232","73.61878453","72.09944751","71.40883978","77.76243094","86.4640884","95.44198895","103.4530387","108.0110497","111.1878453","127.3480663","121.483376","114.3222506","107.9283887","106.5217391","102.4296675","107.9283887","110.9974425","114.5780051","117.0076726","122.2506394","129.028133","130.0511509","125.831202","121.6112532","117.0076726","111.7647059","110.1023018","112.7877238","120.6275033","123.0307076","119.5260347","111.8491322","99.83311081","95.99465955","92.89052069","91.12149533","90.65420561","92.99065421","92.89052069","93.05740988","91.28838451","88.45126836","85.54739653","78.07076101","65.88785047","58.44459279","54.67836257","56.14035088","63.25536062","74.46393762","82.58609487","88.23911631","89.40870695","95.97141001","97.23846654","99.80506823","99.18778428","98.47303444","97.26688103","97.36334405","100.3536977","101.1897106","103.1511254","104.340836","106.3022508","106.1093248","104.0514469","102.5080386","100.7717042","99.54983923","98.90675241","99.93569132","101.414791","101.6200762","102.4142313","103.1130876747","102.8907243","102.7318933","103.3354511","104.3837357","105.0190597","105.6226175",
"아파트","동남권","전세수급동향","","102.360515","110.5150215","119.3965517","116.9603524","111.6740088","111.2334802","127.3127753","131.938326","135.0220264","134.1409692","121.1453744","125.5506608","125.1072961","124.4635193","119.3133047","112.2317597","109.8712446","108.1545064","114.1630901","113.9484979","111.5879828","109.8712446","109.0128755","111.3733906","111.5879828","113.0901288","122.7467811","124.8927039","122.1030043","118.4549356","115.8798283","113.5193133","114.1630901","113.9484979","113.304721","112.6609442","112.0171674","110.7296137","110.7296137","110.944206","111.1587983","112.2317597","112.2317597","111.1587983","110.5042017","110.5042017","110.0840336","105.8823529","105.6722689","107.3529412","109.0336134","107.5630252","110.7142857","114.0756303","115.9663866","104.4117647","100.6302521","101.0504202","102.1008403","108.7171053","107.2368421","101.4802632","93.42105263","87.66447368","78.94736842","80.75657895","84.86842105","96.21710526","109.2105263","100","93.75","85.69078947","79.03780069","67.5257732","69.07216495","76.80412371","81.44329897","82.98969072","88.1443299","99.31271478","98.96907216","101.2027491","103.6082474","111.8556701","117.3701299","112.6623377","114.9350649","113.3116883","111.6883117","116.5584416","122.0967742","125","123.0645161","124.6774194","129.1935484","137.4193548","132.9032258","123.7096774","116.9354839","103.3870968","107.0967742","119.1935484","120.5295139","119.2274306","113.8020833","103.8628472","98.09027778","93.27256944","90.79861111","88.10763889","89.14930556","92.1875","96.39756944","96.484375","93.61979167","89.67013889","85.85069444","76.43229167","71.57118056","65.32118056","64.14695946","63.76689189","68.87668919","73.69087838","86.82432432","91.13175676","90.96283784","92.01858108","92.6097973","94.34121622","95.98817568","93.83445946","92.08782104","92.08782104","93.57912179","95.6089478","97.55592378","98.34299917","100.5799503","100.9113505","99.95857498","100.3314002","99.17149959","97.72162386","98.46727423","99.17149959","100.6628003","99.14425428","100.2852486","101.7522412388","100.1222494","100.8964955","101.9559902","104.400978","103.8304808","104.2787286",
"아파트","경기","전세수급동향","","105.9929495","105.4054054","106.9917744","109.253819","108.3725029","105.0822562","105.5522914","111.1045828","113.2784959","115.9224442","113.8072855","113.6016451","113.6819484","112.5931232","114.1690544","109.3839542","107.2922636","108.1805158","109.4412607","111.7908309","115.3438395","115.6017192","115.5730659","115","115.6515581","116.6430595","119.9291785","122.223796","122.2521246","122.3087819","121.9305556","121.3333333","121.3333333","122.8888889","122.0277778","117.4444444","115.25","115.5833333","114.6944444","114.6666667","115.0555556","114.6388889","114.3888889","113.8055556","111.6153431","112.182604","111.4262561","108.9141005","105.645597","106.6180443","106.726094","106.5440779","106.7406605","106.3547864","106.1114116","105.4294976","103.619665","104.5380875","103.1874662","96.54320988","96","95.67901235","95.45679012","89.45679012","86.04938272","88.37037037","88.22222222","88.64197531","90.79012346","90.32098765","89.60493827","88.32098765","86.08414239","83.68007397","82.03883495","80.60564031","81.7383264","81.34535368","82.91724457","87.67914933","89.82423682","91.00370028","92.64569843","97.15672677","99.17072092","100.0331565","101.1157755","98.19929297","98.6853734","105.2916483","112.5165709","114.7812638","116.1842687","117.7971719","119.719399","125.3424658","125.2761821","124.4586832","121.1886876","117.9076447","115.5214317","119.4763588","126.1863953","127.9110873","126.6738082","121.9710766","99.94643814","96.03642207","92.98339582","90.32672737","91.66488108","95.3561864","95.52222817","95.34011784","92.5977504","87.35940011","84.42420996","77.42903053","69.31440814","64.46170327","63.70420624","67.0545872","73.89103434","79.04707233","84.93894166","87.76223776","90.00626239","92.26072435","94.83352468","95.49107609","94.31165849","93.18442751","92.51143874","93.1621759","93.3858668","94.824606","97.30554143","98.02236909","99.6797153","100.747331","100.7625826","100.8083376","99.80172852","99.18657855","98.15455008","98.54092527","99.36959837","99.17772934","99.45016842","99.826629681","98.92510402","98.83098871","99.6978403","100.4507628","100.8569447","100.8668516",
"아파트","경부1권","전세수급동향","","96.90553746","100.3257329","111.0749186","111.4006515","111.8892508","110.2605863","109.4462541","111.4006515","114.6579805","121.3355049","120.0325733","120.0325733","114.7249191","115.5339806","114.5631068","106.1488673","105.8252427","104.0453074","104.0453074","105.5016181","117.3139159","120.2265372","120.0647249","118.9320388","121.6129032","123.5483871","126.2903226","133.8709677","132.7419355","129.3548387","127.1159875","125.3918495","124.7648903","125.862069","124.7648903","118.0250784","114.2633229","114.5768025","114.2633229","114.4200627","115.3605016","115.6739812","114.7335423","111.9122257","106.5286624","105.8917197","104.7770701","104.4585987","101.7515924","103.9808917","102.7070064","103.1847134","103.343949","103.5031847","103.5031847","103.8216561","103.9808917","105.4140127","103.8216561","87.60217984","89.373297","87.73841962","85.14986376","82.97002725","80.79019074","81.47138965","81.19891008","80.38147139","85.42234332","88.28337875","87.60217984","84.60490463","77.96833773","72.16358839","69.78891821","65.4353562","67.01846966","70.84432718","78.49604222","85.88390501","93.27176781","93.13984169","93.7994723","99.60422164","101.4322917","97.65625","97.78645833","92.578125","93.48958333","100.390625","117.8385417","119.53125","121.2239583","123.9583333","120.3125","133.59375","134.375","130.078125","120.3125","111.1979167","107.9427083","113.0208333","122.9369721","126.445744","125.3411306","115.9519168","96.65367122","91.29304743","89.34372969","86.38726446","89.18128655","95.35412606","96.39376218","98.60298895","95.25666017","93.01494477","88.98635478","78.91487979","72.35217674","66.30929175","64.47028424","70.31653747","78.03617571","83.8501292","93.37855297","94.7997416","95.25193798","96.57622739","97.57751938","98.0620155","96.47932817","94.73514212","93.10998736","94.21618205","94.97471555","95.70164349","96.74462705","95.89127686","98.76738306","99.90518331","101.4222503","101.3906448","99.90518331","100.2844501","98.19848293","99.2414665","101.011378","101.4851485","103.9294554","104.5173267327","102.9393564","102.2586634","104.2079208","105.9715347","104.8886139","105.3217822",
"아파트","경부2권","전세수급동향","","102.0057307","101.0028653","100.8595989","104.7277937","103.4383954","102.5787966","102.4355301","107.5931232","108.0229226","108.8825215","108.8825215","111.0315186","113.1284916","111.0335196","111.3128492","106.9832402","105.027933","108.1005587","109.9162011","113.1284916","114.9441341","113.4078212","111.1731844","110.6145251","109.9722992","108.7257618","119.2520776","119.9445983","121.3296399","121.3296399","119.4070081","120.0808625","120.754717","126.4150943","124.9326146","116.4420485","109.9730458","112.1293801","111.9946092","111.4555256","112.8032345","111.8598383","112.3989218","112.1293801","112.6984127","112.3015873","112.4338624","113.2275132","113.6243386","114.6825397","114.4179894","114.1534392","113.6243386","111.9047619","112.1693122","109.3915344","107.1428571","107.4074074","106.2169312","102.0238095","100.1190476","99.28571429","99.16666667","93.57142857","88.92857143","87.14285714","87.02380952","86.42857143","88.57142857","87.14285714","85.5952381","85.83333333","86.27232143","80.13392857","77.90178571","73.88392857","75.22321429","72.76785714","72.76785714","80.13392857","80.46875","80.02232143","82.36607143","91.74107143","97.67818575","100.0538793","98.97849462","93.17204301","95.75268817","107.7956989","115.1075269","120.8602151","121.5591398","123.6021505","125.8602151","130.6451613","129.6774194","128.7096774","127.7419355","123.4946237","120.3763441","119.1935484","124.2902208","124.2902208","122.6340694","125.4731861","97.68664564","97.39747634","89.85278654","89.3533123","92.24500526","93.6382755","91.64037855","93.16508938","89.95793901","83.62250263","82.5446898","79.52155626","72.13459516","67.56046267","63.6503856","68.99742931","77.76349614","84.96143959","89.25449871","91.23393316","92.57069409","95.01285347","96.86375321","97.1722365","97.24935733","95.93830334","95.13677812","95.21276596","94.57953394","97.87234043","100.2786221","100.3292806","100.9625127","102.0516717","101.5450861","100.4052685","99.92401216","98.98682877","99.67071935","99.56940223","99.69604863","98.89107935","99.58107442","99.5810744209","100.3203549","100.616067","100.6653524","101.2567767","102.3903401","102.6614096",
