"주택유형별","지역별","항목","단위","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","2024.12 월","2025.01 월","2025.02 월","2025.03 월","2025.04 월","2025.05 월","2025.06 월","2025.07 월","2025.08 월","2025.09 월","2025.10 월","2025.11 월","2025.12 월",
"종합","전남","월세수급동향","","101.8987342","101.2171373","100.2434275","100.2434275","97.95520935","100.6815969","98.29600779","96.54333009","96.29990263","97.27361246","97.6630964","96.39727361","96.88412853","97.80915287","98.00947867","96.96682464","98.29383886","98.67298578","98.53080569","100.1895735","100.3791469","99.85781991","99.09952607","98.81516588","98.67298578","99.76303318","100","100.1421801","100.2369668","99.76580796","100.8782201","100.6440281","100","98.30210773","97.65807963","96.2529274","95.84309133","97.59953162","99.29742389","99.82435597","100","99.29742389","100","101.1705686","102.0624303","103.6789298","101.6164994","99.88851728","99.1638796","97.4916388","98.77369008","97.54738016","100.3901895","100.3344482","100.1109878","98.27968923","98.44617092","99.05660377","99.33407325","100.3884573","100.6104329","98.94561598","99.44506104","102.2752497","103.9955605","104.5504994","105.327414","105.9378468","104.6614872","104.2175361","104.4950055","106.5482797","100.9751177","103.2952253","102.2528581","103.3624748","100.0336247","99.79770735","99.42837929","98.5205111","97.03504043","98.55413584","98.31309042","98.6204576","98.78869448","97.57738896","96.70477471","95.69603228","93.91392065","91.45931406","91.09324759","92.31511254","92.82958199","93.05466238","94.21221865","94.34083601","95.01607717","95.53054662","96.36655949","96.91318328","98.84244373","97.78135048","97.2555205","97.69716088","98.13880126","98.07570978","97.06624606","96.37223975","95.67823344","95.70977918","95.36277603","95.48895899","96.05678233","96.5615142","96.78233438","96.30914826","97.31861199","96.94337194","97.71557272","97.7155727156","97.84427284","97.74774775","97.42599743","98.45559846","97.90862291","99.29214929",
"종합","경북","월세수급동향","","99.57597173","100.9893993","101.2367491","99.29328622","99.08127208","94.62897527","93.8869258","94.13427562","92.29681979","91.90812721","91.09540636","90.77738516","90.98939929","89.22261484","88.56548857","85.16978517","85.70437196","86.65973666","84.996535","85.1004851","85.51628552","84.1995842","83.06731437","84.66342817","83.17140874","83.34489938","82.30395559","82.68563498","81.54059681","85.91253154","84.2724979","84.10428932","82.75862069","80.36164844","78.51135408","76.78721615","75.65180824","72.11942809","72.24558452","73.88561817","72.87636669","70.98402019","70.75242718","65.57443366","65.85760518","66.05987055","65.29126214","65.65533981","66.62621359","68.85113269","69.41747573","68.85113269","69.70064725","69.9433657","75.55732484","78.18471338","80.0955414","80.45382166","80.85191083","81.4888535","89.8089172","92.03821656","92.03821656","94.10828025","94.94426752","97.37261146","97.73089172","99.20382166","98.92515924","98.56687898","98.48726115","99.60191083","103.2432432","104.1216216","102.3648649","105.0900901","104.8198198","103.8063063","103.1081081","103.5150969","103.6036036","102.5710419","103.1996395","104.4409378","105.5480379","106.7117117","107.2072072","107.4324324","105.990991","104.954955","104.1739895","103.5149385","103.4929701","102.8339192","102.043058","101.7794376","101.0347864","100.5284016","100.4403347","99.88991634","99.62571554","100.1761339","100.3078276","100.1978892","100.5936675","99.62620932","99.6701847","99.80211082","98.76868953","98.96657872","98.81266491","98.41688654","98.59278804","98.85664028","99.01055409","98.26297274","98.57080035","98.1967943","97.39536955","96.7943009795","97.23953695","97.12822796","96.460374","96.95013357","96.3935886","96.70525378",
"종합","경남","월세수급동향","","98.66984993","97.37380628","97.98772169","96.79399727","96.65757162","96.89631651","95.60027285","96.96452933","96.75989086","96.75989086","95.4638472","93.11050477","92.93997271","92.87175989","92.91497976","92.67881242","92.98245614","90.48582996","91.02564103","91.90283401","91.39676113","90.78590786","89.3877551","88.61788618","88.24324324","86.21621622","84.93243243","85.06756757","84.22297297","80.79872204","79.71246006","79.6485623","78.49840256","77.50798722","76.10223642","73.13099042","71.72523962","70.3514377","67.8913738","66.23003195","65.04792332","64.31309904","63.40621404","62.60069045","59.83889528","60.73072497","58.1127733","57.27848101","64.90218642","64.26927503","63.69390104","64.03912543","64.64326812","67.98043728","69.08936652","68.69343891","69.79638009","69.1459276","68.58031674","71.91742081","86.34049774","88.26357466","89.22511312","90.97850679","95.55995475","98.52941176","98.52941176","96.52149321","98.69909502","95.02262443","93.18438914","95.50339367","101.2857602","101.6714883","102.8608165","106.316297","102.7161684","100.4826255","101.6403988","101.2054002","101.5117401","102.0893603","102.4758842","103.6346092","103.363373","104.9341048","102.7322404","102.2982964","101.7679203","99.66248795","96.24960605","96.20233218","95.90293098","96.0447526","95.83989915","95.35140246","96.59628112","97.19508352","98.12480303","98.80239521","98.67633155","98.03025528","98.0349345","97.61384903","97.86338116","96.84965689","97.47348721","97.83218964","97.13038054","98.42482845","99.14223331","99.5165315","99.78165939","100.577043","100.2027449","99.98440424","99.96880848","99.5593327","98.91406988","100.2203336481","100.6767391","101.7469311","102.6912181","103.210576","103.7928864","105.0361977",
"종합","제주","월세수급동향","","97.33146067","101.1235955","102.5280899","103.9325843","111.0955056","108.3333333","120.2247191","112.7808989","106.6011236","97.47191011","82.44382022","84.83146067","87.35955056","90.58988764","90.31914894","91.38297872","94.25531915","91.59574468","94.14893617","92.34042553","89.36170213","88.93617021","89.91416309","91.27659574","89.57446809","90.74468085","89.78723404","90.63829787","90.31914894","95.8677686","95.45454545","95.31680441","95.17906336","92.56198347","90.49586777","89.80716253","86.08815427","81.26721763","81.81818182","82.23140496","83.19559229","82.36914601","83.24937028","85.01259446","85.01259446","84.50881612","84.76070529","81.86397985","82.87153652","82.49370277","81.98992443","80.85642317","80.10075567","78.71536524","78.55421687","75.6626506","74.3373494","73.73493976","72.89156627","72.04819277","71.68674699","71.56626506","70.72289157","70.96385542","71.08433735","73.85542169","76.86746988","78.79518072","78.6746988","79.51807229","82.40963855","84.57831325","95.56521739","98","99.13043478","101.4782609","101.826087","103.4782609","103.1304348","102.9565217","99.2173913","100.6980803","100.6097561","98.86759582","99.91304348","100.9565217","99.39130435","100.4347826","103.1304348","99.2173913","101.0362694","98.70466321","97.15025907","91.88255613","92.0552677","93.35060449","94.73229706","95.33678756","94.21416235","95.07772021","96.02763385","95.33678756","98.28473413","98.19897084","98.28473413","92.45283019","93.22469983","93.82504288","93.73927959","92.53859348","94.25385935","91.85248714","91.59519726","92.96740995","91.42367067","90.82332762","87.99313894","88.38475499","88.20326679","88.4754990926","91.01633394","90.19963702","89.38294011","88.9292196","90.38112523","92.10526316",
"아파트","전국","월세수급동향","","95.4356983","95.59365539","96.46900092","96.75200737","96.29788074","95.29686677","95.2909043","95.1592734","95.23825194","95.26457812","95.15269185","94.98157167","94.81045149","94.26089246","94.63048499","94.39312292","94.62910678","94.21349756","94.44765204","94.76117103","94.92297818","94.62655868","94.35170807","94.3499549","94.12408289","93.93063584","93.37914205","93.93783714","92.68558952","92.90480987","92.43358932","92.40840992","92.11884678","88.36082085","86.35276344","85.86805993","85.64774015","85.72327836","86.19539217","85.40224097","84.63426917","83.76557976","81.1407767","79.23543689","78.09466019","77.78519417","77.94296117","77.97936893","79.93932039","82.02669903","83.21398228","84.0544969","86.16640369","89.1717233","90.68250641","91.53080238","91.81707033","90.82838514","90.52276167","93.96240689","100.2908668","102.3763816","106.1896451","108.4002327","111.1634671","115.3344968","114.4328098","113.4089587","111.6084933","109.3513671","108.214078","110.5700989","107.7371429","108.9771429","109.1785714","112.4385714","104.3128571","100.301644","100.1257574","99.70424346","100.1357764","101.0245492","101.1168631","100.8872443","100.6359869","101.4006003","99.59428571","98.59571429","94.86714286","91.75714286","89.54027778","89.35138889","89.98333333","90.72638889","91.87638889","92.54027778","93.03055556","94.14305556","95.1","95.49861111","95.77777778","95.22222222","95.39945652","96.15081522","96.19157609","96.2826087","96.96195652","96.8763587","97.44565217","97.89809783","98.13994565","98.48505435","98.45788043","98.41168478","98.40217391","98.58288043","98.93206522","98.61107419","98.82240357","99.0164544512","99.22645472","99.58531593","100.1156331","101.0486722","101.5098753","101.9391797",
"아파트","수도권","월세수급동향","","91.65406713","92.21348654","92.92410039","94.43604475","93.64983369","93.19625038","93.77078923","94.17901421","94.23949199","94.64771696","95.07106138","95.47928636","95.34321137","94.61747808","94.324564","94.85663612","94.97338853","95.32958912","95.57345551","95.71386343","96.30505469","96.75651659","96.94029851","96.58449658","96.30782918","95.72485207","95.0443787","95.84319527","94.8964497","94.7651535","94.4386149","94.63536201","93.76967471","89.23137461","86.43756558","87.56558237","87.67051417","88.53620147","90.03147954","88.90346275","88.30010493","87.26390346","84.15286624","80.67515924","78.99363057","78.77707006","80.44585987","81.14649682","83.8089172","88.12738854","90.49439348","91.73037717","93.45056065","97.70700637","98.0954677","98.7403568","99.34321523","98.37951807","97.43373494","101.8373494","107.6089574","109.6978088","113.6768601","116.5181796","118.0953528","121.1052251","119.9012762","118.7695642","115.8740669","113.1772213","112.0695882","115.6332771","111.6604478","112.6865672","112.5842561","115.0999037","104.51974","99.1419281","99.72912779","98.48010594","99.156982","101.2822828","101.114525","100.8907078","100.1685529","101.2825145","99.11831969","97.41514203","92.61254213","88.62542128","85.98114423","85.91087428","87.20501259","88.54599754","90.72729402","91.63494759","92.38742168","93.70791123","95.04596826","95.26556187","95.67546993","95.30069684","95.28204835","96.07361262","96.19649083","97.02520432","98.26827456","98.16254215","99.82282677","100.1114477","100.6001029","101.0458936","100.6601132","100.1371664","99.89140996","100.1257358","100.614391","100.2067848","100.6734477","101.0702509361","101.3189515","101.3720449","102.263455","103.2275191","103.8366959","103.8702286",
"아파트","지방","월세수급동향","","98.35081585","98.1993007","99.2016317","98.53729604","98.33916084","96.91653066","96.46270396","95.91491841","96.00815851","95.74009324","95.21561772","94.5979021","94.3997669","93.98601399","94.86510995","94.03763319","94.36507937","93.3575153","93.58422127","94.02951192","93.86203767","92.99341358","92.37094564","92.63768776","92.44939732","92.553916","92.10167953","92.47616886","90.98955969","91.1885742","90.58339385","90.35342532","90.59549746","87.55749213","86.2745098","84.30162188","83.78116679","83.12757202","82.65553135","82.17138707","81.25151295","80.53740015","78.400927","77.92584009","77.2769409","76.8829664","75.66628042","75.09849363","76.41946698","76.4774044","76.59327926","77.07415991","79.54229432","81.40787949","83.75394322","84.79387249","84.7826087","83.76886686","84.06172561","86.60513282","93.44889689","95.53129221","99.18955425","100.8104457","104.6825754","109.9392166","109.3201261","108.3971184","107.6204412","105.7744259","104.6094102","105.836335","104.1911445","105.624456","106.1004134","110.033181","104.1258703","101.3501742","100.4843537","100.8105756","101.0202971","100.7916213","101.1189763","100.8841132","101.0586186","101.5073189","100.0244778","99.66275022","96.90491732","94.58768494","92.75220631","92.45627015","92.49061988","92.69407599","92.91338583","93.35729007","93.61094964","94.53575015","95.14876077","95.70892565","95.87010516","95.15140305","95.50587992","96.2207947","96.18712117","95.60949075","95.77785836","95.71051132","95.29088743","95.89183029","95.90996218","96.16380873","96.46168989","96.84764026","97.05227167","97.18437549","97.40713879","97.16364189","97.14336409","97.153502991","97.32839907","97.96461523","98.16739329","99.07229038","99.39927","100.1875697",
"아파트","6대광역시","월세수급동향","","98.36695485","98.34293948","99.13544669","99.47166186","99.47166186","97.81460134","98.39097022","97.16618636","97.4543708","97.76657061","97.57444765","98.34293948","97.71853987","97.57444765","97.2392638","96.50778669","96.62576687","96.20103823","95.9886739","96.38468809","96.36449481","96.41001417","95.94017094","95.64806055","95.17502365","95.25271611","94.59140293","94.68587624","94.09541804","92.33102253","91.4644714","91.91941075","92.22270364","88.25823224","86.43847487","85.03032929","84.05545927","83.5355286","83.18890815","83.0372617","82.5389948","81.99740035","80.00839983","79.71440571","79.86140277","79.10541789","78.45443091","77.99244015","78.70642587","78.79042419","80.02939941","81.22637547","85.02729945","86.93826123","87.83041887","89.83326556","89.75193168","88.45058967","88.33875559","89.6095974","93.72712485","96.14680765","101.3115087","103.5685238","108.956893","113.7962586","112.6982513","112.7389183","111.0207401","109.4855632","109.49573","111.0410736","102.7125506","106.3663968","109.0384615","113.3451417","105.242915","101.1852902","99.40277356","100.3239522","99.44815715","100.8503746","100.4608528","99.25101215","99.35702714","99.83804029","97.6417004","96.47267206","92.40384615","90.13663968","88.67719645","88.00098717","89.30898322","89.36821323","89.87166831","90.32576505","90.22211254","91.24876604","92.07305035","92.41855874","92.47285291","92.04837117","92.6158718","93.20122829","93.70501871","93.73380674","94.32396123","93.89214087","93.61865464","94.47749736","94.66461952","95.34113809","95.75856444","95.91689857","95.88811055","96.08003071","96.05124268","95.82317645","95.85130321","95.1434464654","95.56534783","96.26382899","96.85449091","97.95612226","98.92180761","100.1171948",
"아파트","5대광역시","월세수급동향","","98.55286474","98.43473125","99.37979917","99.40933255","99.40933255","97.34199646","97.25339634","95.7767277","96.16066155","96.54459539","96.27879504","96.57412877","96.04252806","96.36739516","96.54069767","95.81395349","96.13372093","95.61046512","95.34883721","95.92312172","95.840605","95.89639115","95.16695958","94.83965015","94.22740525","94.26658906","93.71362049","93.59720605","93.04423749","91.60762943","90.49046322","90.98092643","91.38964578","87.82016349","86.73024523","85.23160763","84.38692098","84.0599455","83.56948229","83.02452316","82.1253406","81.25340599","78.98627244","78.95987328","79.40865892","78.43189018","77.21752904","76.7687434","76.39915523","76.84794087","76.92713833","78.19429778","82.60295671","84.63569166","86.73076923","88.08974359","87.06410256","85.24358974","85.57692308","87.3974359","92.91025641","95.29487179","100.6025641","102.5512821","108.4230769","114.5","113.2692308","112.2179487","110.5512821","108.9871795","108.6153846","109.6666667","103.2559928","106.4607102","107.5246763","112.1971542","104.6852968","100.455537","98.95526215","100.1474359","99.89099769","100.0769132","99.76908275","98.43609794","98.65974093","98.72435897","96.8401487","96.03896936","92.22535572","89.68721959","87.8097622","87.02753442","88.64205257","88.91739675","89.48685857","90.08135169","89.9436796","91.25782228","91.57697121","91.9649562","92.12140175","91.6020025","92.35645496","92.77703279","93.13056199","92.99646471","93.16713398","92.85017676","92.51493356","93.03913202","92.96598805","93.36218457","93.89247836","94.00219432","94.34353285","94.88601731","94.93477996","94.94630072","95.36396181","94.8866348449","94.72553699","95.27446301","95.70405728","96.87947494","97.69689737","98.86038186",
"아파트","9개도","월세수급동향","","95.36327762","95.46773445","96.0132312","96.59354689","95.96680594","94.47991642","94.0865831","94.57404828","94.63207985","94.53922934","94.39995357","93.70357474","93.8312442","93.52367688","94.36047823","93.99954884","94.31279621","93.79652605","94.23640875","94.66139955","94.86455982","94.35775667","94.01592719","94.13363533","93.95243488","93.73164671","92.99909666","93.76693767","92.26513098","93.77349624","93.38736199","93.26990839","93.02325581","89.1237961","87.87878788","87.30326521","86.82170543","87.03312192","86.96264975","85.79985906","85.04815598","84.51961475","82.54832259","81.2708287","79.63785825","78.84914463","79.02688291","78.96023106","80.34881138","82.20395468","83","83.25","84.31666667","86.75294379","88.44542329","89.10311493","89.83351235","88.61976369","88.97422127","92.77050236","99.95170637","101.8566216","105.0386349","107.1420906","108.9879803","112.5509766","112.0251127","111.0592402","110.2865422","108.2099163","106.4928096","108.9396866","110.4381575","110.8415892","109.1410479","112.5983046","104.4734961","100.4598406","101.0627427","100.178763","101.4894487","102.5311606","102.4056652","102.21422","102.0334134","102.6517474","100.7226024","99.64252885","96.15207844","92.94760494","90.77583213","90.76839129","90.98665608","91.72578005","92.88407163","93.50662235","94.33999702","95.45612382","96.61689568","97.15263654","97.36594077","96.74587033","96.82578262","97.73964612","97.37993389","97.22195217","97.51118024","97.33618511","98.15525958","98.70941085","98.88440599","99.23196578","99.1468987","99.25627066","99.27085359","99.32675481","99.81285242","99.39481678","99.48025441","99.8647237517","100.0640782","100.2634327","100.5600911","101.1771407","101.4215872","101.5711031",
"아파트","8개도","월세수급동향","","98.37519936","98.33532695","99.19258373","98.13596491","97.65749601","96.65935381","95.94298246","96.04266348","95.86323764","95.1854067","94.38795853","93.07216906","93.17185008","92.24481659","93.39659179","92.52517428","92.87098024","91.71185128","92.31216112","92.84606437","93.07871268","91.82841615","91.49102264","91.63424125","91.37193937","91.09775019","90.50019387","91.08181466","89.16246607","90.59139785","90.16577061","89.87455197","89.78494624","87.09677419","85.75268817","83.64695341","83.33333333","82.37007168","81.58602151","80.75716846","79.70430108","79.03225806","76.81779299","76.24037639","74.8716852","75.2566296","74.14456801","73.69546621","76.06928999","75.83404619","75.79127459","75.69503849","76.48631309","78.19717707","80.67516722","81.33096532","82.14584204","81.79063936","82.12494776","85.21494157","92.28923205","94.27170284","96.79674457","98.42445743","100.8868948","104.8518364","104.6640234","103.9545075","104.3510017","102.765025","101.5755426","103.1406511","105.1136918","105.0551381","105.1478482","108.553723","103.9718942","102.412345","101.9974604","101.7421433","102.3674705","101.8500439","102.5498242","103.0118129","103.1689453","103.8472805","102.6300381","102.6885918","100.6294525","98.52639797","96.63452448","96.52108149","95.67498582","95.59935716","95.56626962","95.83569673","96.47381358","97.13556438","97.83512951","98.53942144","98.73794668","97.89185101","98.02551923","98.99878923","98.74266555","98.03948962","98.02551923","98.12331191","97.78336593","98.41668995","98.31889727","98.57036416","98.59364813","99.16177703","99.27354009","99.11986588","99.45981187","98.74703845","98.40532167","98.7652633497","99.22088573","99.89520685","99.87242573","100.5057408","100.4465099","101.0069255",
"아파트","서울","월세수급동향","","90.38461538","91.41323792","93.29159213","92.57602862","91.5921288","93.6940966","94.09660107","93.6940966","93.29159213","93.33631485","93.29159213","93.24686941","92.93381038","90.6529517","89.98234775","91.26213592","91.43865843","91.8799647","92.25507502","92.36540159","93.77758164","94.25287356","95.12522361","93.98931434","93.23607427","91.65194346","91.51943463","91.87279152","90.81272085","90.75342466","90.29680365","90.63926941","88.81278539","85.69254186","81.01217656","82.95281583","84.8173516","85.46423135","88.62252664","87.21461187","85.73059361","83.02891933","76.43137255","69.68627451","68.15686275","70.94117647","72.82352941","74.58823529","80.35294118","87.17647059","89.37254902","91.76470588","94.19607843","101.2941176","102.6870007","101.8881627","101.3425254","101.6678753","98.8759971","104.9673677","110.8254888","113.1788559","117.0890659","120.0941347","121.5785663","125.4525706","123.4974656","120.5648081","115.8580739","112.5271542","112.3823316","116.2925416","107.7566321","107.266436","110.0442138","110.6016917","102.4894271","98.71054657","98.63487791","97.51057286","97.25052874","96.71217074","98.3073668","99.51941561","98.33653846","100.0865718","99.38485198","99.14455978","94.89619377","90.58054594","86.60380881","86.29574309","87.86407767","89.50709485","91.93427931","93.04518297","93.55862584","94.8935773","95.08961912","95.08961912","96.11650485","95.61239731","95.55473916","96.07825129","96.89566495","98.51212344","100.5143277","101.3776635","102.9665687","102.1950771","102.4430566","102.3603968","101.4878766","100.3765614","100.3214548","101.0102866","101.5429831","100.8888083","101.9771449","103.1561763105","103.0473426","103.2831489","104.5075277","106.1944495","106.4937421","106.6025757",
"아파트","강북권역","월세수급동향","","88.07017544","87.89473684","92.54385965","92.28070175","90.70175439","92.89473684","93.24561404","92.80701754","90.96491228","90.78947368","90.43859649","90","90","88.94736842","90.27777778","89.0625","88.45486111","90.19097222","90.234375","90.625","91.40625","92.53472222","93.42105263","91.55052265","89.28571429","87.13043478","87.04347826","87.04347826","86.60869565","84.34579439","83.87850467","84.50155763","83.72274143","81.77570093","76.09034268","77.88161994","79.59501558","79.12772586","79.12772586","78.66043614","77.3364486","77.02492212","70.41800643","67.76527331","67.1221865","69.1318328","70.41800643","70.73954984","78.37620579","81.75241158","83.68167203","86.33440514","87.29903537","91.39871383","92.92035398","95.20648968","94.69808542","96.91176471","94.85294118","103.5294118","109.7794118","112.3529412","117.7941176","120.4411765","121.8382353","127.3529412","125.0735294","123.0147059","118.0147059","116.1764706","116.3235294","121.5441176","112.8134796","113.5579937","112.8526646","111.9122257","104.2711599","99.15752351","98.19749216","97.55094044","97.29517836","97.8243826","99.68627451","100.1371473","100.6661442","103.1347962","102.9388715","102.3315047","98.15830721","92.98589342","92.10026586","92.19521458","92.82187619","92.7838967","94.2461071","94.30307634","95.76528675","96.65780479","96.790733","96.20205089","96.790733","96.25902013","95.82401193","96.99850858","97.81879195","100.5592841","102.9642058","103.2252051","103.9522744","103.0201342","103.0947054","102.4235645","101.808352","100.2982849","100.2237136","100.4660701","100.9134974","100.5899705","101.5117994","103.1895280236","103.5951327","103.0420354","104.9225664","106.3606195","106.6740413","106.9137168",
"아파트","도심권","월세수급동향","","82.52427184","82.52427184","86.40776699","86.40776699","87.86407767","88.34951456","88.34951456","88.34951456","88.34951456","88.34951456","88.34951456","88.34951456","88.34951456","86.40776699","96.11650485","97.08737864","96.60194175","96.60194175","98.05825243","96.60194175","96.60194175","103.3980583","103.8834951","105.3398058","105.8252427","102.4271845","103.8834951","106.7961165","105.3398058","102.1505376","102.1505376","102.688172","104.3010753","95.69892473","89.24731183","102.1505376","102.1505376","101.0752688","101.6129032","103.7634409","97.31182796","97.84946237","93.22916667","89.58333333","90.10416667","90.10416667","89.58333333","91.66666667","81.77083333","84.375","87.5","89.58333333","90.10416667","102.0833333","100.9090909","105","108.1081081","103.5714286","97.76785714","106.6964286","105.8035714","107.1428571","118.75","125","126.7857143","133.0357143","125","120.0892857","113.8392857","112.5","111.1607143","123.2142857","110.6811146","109.4427245","100.1547988","108.0495356","111.6099071","98.60681115","96.90402477","97.21362229","95.04643963","98.44720497","95.34161491","96.28482972","97.9876161","96.59442724","98.29721362","97.67801858","94.73684211","91.79566563","92.04204204","91.29129129","94.44444444","91.74174174","91.44144144","92.64264264","93.54354354","94.29429429","95.64564565","93.84384384","94.44444444","94.44444444","93.08823529","94.26470588","94.41176471","95.14705882","100","101.3235294","103.0882353","103.0882353","102.2058824","102.7941176","102.3529412","102.5","101.7647059","102.5","102.7941176","102.7456647","102.8901734","104.3352601156","102.4566474","101.734104","104.3352601","107.0809249","107.2254335","107.5144509",
"아파트","동북권","월세수급동향","","92.40687679","92.12034384","97.70773639","96.13180516","93.12320917","96.70487106","97.27793696","96.56160458","92.40687679","92.12034384","91.83381089","91.26074499","91.26074499","90.40114613","90.2266289","90.2266289","90.2266289","90.2266289","90.29745042","90.08498584","90.08498584","90.65155807","90.63400576","86.89458689","82.62108262","81.53409091","80.53977273","80.39772727","80.11363636","80.4400978","79.3398533","78.97310513","77.26161369","77.1393643","73.71638142","73.9608802","74.93887531","73.59413203","72.73838631","72.61613692","72.49388753","72.8606357","66.07142857","65.17857143","64.92346939","67.34693878","68.36734694","69.13265306","76.78571429","78.95408163","80.86734694","83.16326531","84.18367347","87.11734694","89.0736342","91.09263658","89.78622328","94.89311164","92.51781473","104.0380048","113.8954869","117.4584323","121.7339667","121.2589074","121.7339667","128.3847981","126.3657957","124.7030879","118.5273159","116.152019","116.5083135","122.2090261","112.6047904","114.9700599","116.497006","112.994012","103.502994","99.58083832","99.25149701","98.77245509","98.77171959","98.17365269","102.2754491","102.1257485","101.3473054","102.0958084","101.257485","102.6946108","98.95209581","93.56287425","92.73204904","92.81961471","92.99474606","93.54932866","94.80443666","95.06713368","95.91360187","97.34384121","96.9352014","96.81844717","96.87682428","96.99357852","96.84270953","98.39265212","98.70838117","103.1572905","104.6785304","104.5063146","104.9368542","103.6452354","103.7313433","102.4971297","101.7508611","99.65556831","99.65556831","99.97129736","100.315729","99.77220957","101.167426","103.3599088838","104.4703872","103.3314351","105.0398633","106.5205011","107.4031891","108.0580866",
"아파트","서북권","월세수급동향","","80.08474576","80.08474576","82.62711864","86.01694915","86.01694915","85.59322034","85.59322034","85.59322034","88.98305085","88.98305085","88.13559322","87.71186441","87.71186441","86.86440678","85.41666667","78.75","76.25","84.58333333","83.33333333","87.08333333","90.83333333","88.75","92.5","93.33333333","94.58333333","90.41666667","91.66666667","89.58333333","89.58333333","83.92857143","85","88.57142857","88.92857143","86.07142857","74.28571429","73.21428571","78.21428571","80.71428571","82.85714286","79.64285714","78.21428571","75.35714286","66.79104478","59.70149254","57.08955224","59.32835821","62.68656716","60.44776119","80.59701493","88.05970149","89.17910448","93.28358209","94.40298507","96.26865672","97.95918367","99.65986395","98.63945578","97.61904762","99.31972789","99.65986395","101.0204082","101.7006803","105.7823129","114.6258503","118.3673469","120.0680272","121.4285714","120.4081633","119.7278912","119.047619","119.7278912","118.3673469","114.6690519","111.7173524","109.3023256","110.9123435","102.3255814","98.21109123","95.7960644","94.09660107","94.18604651","96.42218247","94.44444444","96.42218247","100.1788909","110.0178891","110.6440072","103.9355993","97.76386404","91.94991055","90.28960818","90.88586031","91.39693356","91.14139693","94.20783646","93.0153322","96.59284497","95.99659284","97.01873935","95.74105622","97.87052811","95.14480409","94.41666667","94.5","97.16666667","96.08333333","99.66666667","100.5833333","101.5833333","101.1666667","101.75","102","101.6666667","100.9166667","101","100.75","101.5833333","101.7213115","101.7213115","102.0491803279","101.7213115","102.9508197","104.9180328","105.4918033","104.2622951","103.2786885",
"아파트","강남권역","월세수급동향","","92.7919708","95.0729927","94.06934307","92.88321168","92.51824818","94.52554745","94.98175182","94.61678832","95.71167883","95.98540146","96.25912409","96.62408759","95.98540146","92.4270073","89.67684022","93.53680431","94.52423698","93.62657092","94.34470377","94.16517056","96.22980251","96.03603604","96.89781022","96.53916211","97.3070018","96.31956912","96.14003591","96.85816876","95.15260323","96.875","96.42857143","96.50297619","93.67559524","89.43452381","85.71428571","87.79761905","89.80654762","91.51785714","97.69345238","95.38690476","93.75","88.76488095","82.15926493","71.51607963","69.1424196","72.66462481","75.11485452","78.25421133","82.23583461","92.34303216","94.79326187","96.93721286","100.7656968","110.719755","112.1602289","108.3690987","107.7968526","106.2947067","102.7896996","106.3662375","111.8402282","113.9800285","116.4051355","119.7574893","121.3266762","123.6091298","121.9686163","118.1883024","113.7660485","108.9871612","108.5592011","111.1982882","102.8867925","101.2075472","107.3396226","109.3396226","100.7735849","98.27912254","99.05624764","97.47169811","97.20754717","95.64150943","96.97999245","98.9245283","96.09138973","97.14663643","95.96226415","96.0754717","91.75471698","88.26415094","81.28901946","80.59125964","83.07014322","86.33859714","89.69886155","91.82886522","91.42489901","93.18766067","93.44473008","94.0139552","95.46456115","94.98714653","95.29326575","95.18464881","95.99927589","96.52425778","98.13540912","99.58363505","102.0094135","101.3939175","101.8102824","102.2990587","101.1766836","100.4525706","100.416365","101.53874","102.1542361","101.1781507","102.4277044","103.123884327","102.5169582","103.5166012","104.1056765","106.0335594","106.3191717","106.301321",
